http://dbpedia.org/ontology/Broadcaster;;;Give me a count of everything owned by the network whose sister name is <A>?;SELECT DISTINCT COUNT(?uri) where { ?x dbp:sisterNames <A> . ?uri dbp:network ?x };select distinct ?a where { ?x dbp:sisterNames ?a . ?uri dbp:network ?x };921e9607ab704a2293e0d3c7a2e6dbe3
http://dbpedia.org/ontology/Person;;;Give me everything owned by networks which is lead by <A>?;SELECT DISTINCT COUNT(?uri) where { ?x dbo:keyPerson <A> . ?uri dbo:network ?x };select distinct ?a where { ?x dbo:keyPerson ?a . ?uri dbo:network ?x };3dbc2bb2e2064e068bbd736158623ba3
http://dbpedia.org/ontology/Person;;;Give me the total number of architect of the buildings whose one of the  architect was <A>?;SELECT DISTINCT COUNT(?uri) where { ?x dbp:architect <A> . ?x dbp:architect ?uri };select distinct ?a where { ?x dbp:architect ?a . ?x dbp:architect ?uri };681e53e68393454b864693eaa0ee2eb7
;;;How many architects are there who have made something used by <A>?;SELECT DISTINCT COUNT(?uri) where { ?x dbo:tenant <A> . ?x dbp:architect ?uri };select distinct ?a where { ?x dbo:tenant ?a . ?x dbp:architect ?uri };acbfdfd774604545abda627572f18dca
http://dbpedia.org/ontology/TelevisionShow;;;How many important things has the painter <A> done?;SELECT DISTINCT COUNT(?uri) where { <A> dbp:creator ?x . ?x dbo:notableWork ?uri };select distinct ?a where { ?a dbp:creator ?x . ?x dbo:notableWork ?uri };0aef9a11ec194002b66c6ff62f383798
http://dbpedia.org/ontology/Writer;;;How many important works have been done by <A>?;SELECT DISTINCT COUNT(?uri) where { <A> dbo:notableWork ?uri };select distinct ?a where { ?a dbo:notableWork ?uri };0dbbb933294f48bcab3c33d1298ef7e1
http://dbpedia.org/ontology/MusicGenre;;;How many items belong to the <A> genre?;SELECT DISTINCT COUNT(?uri) where { ?uri dbp:genre <A> };select distinct ?a where { ?uri dbp:genre ?a };8ae784fd30814515b6229d039f232b79
http://dbpedia.org/ontology/Architect;;;How many other architect are there of the historic places whose architect is also <A> ?;SELECT DISTINCT COUNT(?uri) where { ?x dbo:architect <A> . ?x dbo:architect ?uri };select distinct ?a where { ?x dbo:architect ?a . ?x dbo:architect ?uri };25e3cd095c5a460e818600f9908859d5
http://dbpedia.org/ontology/Person;;;How many people have parterned with the person choroegraphed by <A> in the past?;SELECT DISTINCT COUNT(?uri) where { ?x dbo:formerChoreographer <A> . ?x dbo:formerPartner ?uri . ?uri a dbo:Person };select distinct ?a where { ?x dbo:formerChoreographer ?a . ?x dbo:formerPartner ?uri . ?uri a dbo:Person };f6f3a47cf61449bdac6126a01ad39c30
http://dbpedia.org/ontology/Broadcaster;;;How many things are aired on <A>?;SELECT DISTINCT COUNT(?uri) where { ?uri dbo:network <A> };select distinct ?a where { ?uri dbo:network ?a };602d5f8103c345b1bf3b59a8f4fbcb01
;;;In how many different places can I fnd <A> buildings?;SELECT DISTINCT COUNT(?uri) where { ?x dbp:architecturalStyle <A> . ?x dbp:address ?uri };select distinct ?a where { ?x dbp:architecturalStyle ?a . ?x dbp:address ?uri };f0157809a86545afa67e70029372d9ef
http://dbpedia.org/class/yago/Entertainer109616922|http://dbpedia.org/ontology/MusicalArtist;;;In how many languages did <A> sing?;SELECT DISTINCT COUNT(?uri) where { ?x dbp:artist <A> . ?x dbp:language ?uri };select distinct ?a where { ?x dbp:artist ?a . ?x dbp:language ?uri };522b9a5a5c03491bbbb0b8eb89fc063f
http://dbpedia.org/ontology/Architect;;;In which city are buildings by <A> found?;SELECT DISTINCT ?uri where { ?x dbo:architect <A> . ?x dbp:locationTown ?uri . ?x a dbo:Building };select distinct ?a where { ?x dbo:architect ?a . ?x dbp:locationTown ?uri . ?x a dbo:Building };2fd09016a75d42d4b3601fc9712d3ae5
http://dbpedia.org/ontology/Artwork;http://dbpedia.org/ontology/ArchitecturalStructure;;Is <A> in <B>?;ASK where { <A> dbp:museum <B> };select distinct ?a, ?b where { ?a dbp:museum ?b };24df8c770302477ea971c6535bda9937
http://dbpedia.org/ontology/MusicGenre;http://dbpedia.org/ontology/TelevisionShow;;Is <A> inspired from <B>?;ASK where { <A> dbo:stylisticOrigin <B> };select distinct ?a, ?b where { ?a dbo:stylisticOrigin ?b };4d16a08db93348988792d0efc91d6ae6
http://dbpedia.org/ontology/Artist;http://dbpedia.org/ontology/WrittenWork;;Is <A> the illustration by of <B>?;ASK where { <B> dbp:illustrator <A> };select distinct ?a, ?b where { ?b dbp:illustrator ?a };a9898ec7205044eeb0890978e7e8c771
http://dbpedia.org/ontology/ArchitecturalStructure;http://dbpedia.org/ontology/Artwork;;Is <A> the museum of <B>?;ASK where { <B> dbp:museum <A> };select distinct ?a, ?b where { ?b dbp:museum ?a };78629f144207411aaaf8e5d9dd60022e
http://dbpedia.org/ontology/Artist;http://dbpedia.org/ontology/WrittenWork;;Is <A> the painter of <B>?;ASK where { <B> dbo:illustrator <A> };select distinct ?a, ?b where { ?b dbo:illustrator ?a };9b04388b468a4460a8e15aacaadf7853
http://dbpedia.org/ontology/MusicalWork;http://dbpedia.org/ontology/MusicalWork;;Is <A> the previous work of <B>?;ASK where { <B> dbo:previousWork <A> };select distinct ?a, ?b where { ?b dbo:previousWork ?a };e4fd9eca450f4cb2ba2b2bc4f87102ad
;http://dbpedia.org/ontology/ArchitecturalStructure;;Is <B> a kind of <A>?;ASK where { <B> dbp:design <A> };select distinct ?a, ?b where { ?b dbp:design ?a };ff5b48cd5c5346e19a026ec964d8fc9d
http://dbpedia.org/ontology/ArchitecturalStructure;http://dbpedia.org/ontology/Artwork;;Is <B> in the <A>?;ASK where { <B> dbp:museum <A> };select distinct ?a, ?b where { ?b dbp:museum ?a };1ac2e9ce84374f78b8e3bcae3c1dcf03
http://dbpedia.org/ontology/ArchitecturalStructure;;;Is the <A> has the <B> architecture?;ASK where { <A> dbo:architecturalStyle <B> };select distinct ?a, ?b where { ?a dbo:architecturalStyle ?b };9ca41a6f79a14b689dcfae0764808cd6
;http://dbpedia.org/ontology/ArchitecturalStructure;;Is the <B> made in <A> style of architecture?;ASK where { <B> dbp:style <A> };select distinct ?a, ?b where { ?b dbp:style ?a };c53debb465374190985a381113d5e2e1
;http://dbpedia.org/ontology/ArchitecturalStructure;;Is the <B> made in the <A> architectural style?;ASK where { <B> dbp:architecture <A> };select distinct ?a, ?b where { ?b dbp:architecture ?a };36f0f09f20ba45daacd083a3e57bd8b2
;http://dbpedia.org/ontology/ArchitecturalStructure;;Is the <B> of the <A> style?;ASK where { <B> dbo:architecturalStyle <A> };select distinct ?a, ?b where { ?b dbo:architecturalStyle ?a };0f11a466b24a499382890661bf1fc5ef
http://dbpedia.org/ontology/Architect;;;List the architect of the buildings whose one of the  architect is <A>?;SELECT DISTINCT ?uri where { ?x dbp:architect <A> . ?x dbp:architect ?uri . ?x a dbo:Building };select distinct ?a where { ?x dbp:architect ?a . ?x dbp:architect ?uri . ?x a dbo:Building };b70eb1cf6bbc449e8c384f3cc7c888bd
http://dbpedia.org/ontology/ScreenWriter|http://dbpedia.org/ontology/Writer;;;List the notable work of <A>?;SELECT DISTINCT ?uri where { <A> dbo:notableWork ?uri };select distinct ?a where { ?a dbo:notableWork ?uri };47315c1388d2459d9fa1ecc1723ffcf6
;;;List the significant building of the architect who also designed  <A>?;SELECT DISTINCT ?uri where { ?x dbo:significantBuilding <A> . ?x dbo:significantBuilding ?uri . ?x a dbo:Architect };select distinct ?a where { ?x dbo:significantBuilding ?a . ?x dbo:significantBuilding ?uri . ?x a dbo:Architect };9de9adf4a6e94b7a8958262626c02714
http://dbpedia.org/ontology/ArchitecturalStructure;;;List the significant buildings of the arch. whose one of the important work is <A> ?;SELECT DISTINCT ?uri where { ?x dbo:significantBuilding <A> . ?x dbo:significantBuilding ?uri . ?x a dbo:Architect };select distinct ?a where { ?x dbo:significantBuilding ?a . ?x dbo:significantBuilding ?uri . ?x a dbo:Architect };2408eccc056c49ec8d1d6eb57ccc6b3c
http://dbpedia.org/class/yago/Editor110044879;http://dbpedia.org/class/yago/FilmDirector110088200|http://dbpedia.org/class/yago/FilmMaker110088390;;List the work  edited by  <A> and directed by <B>?;SELECT DISTINCT ?uri where { ?uri dbp:editing <A> . ?uri dbo:director <B> . ?uri a dbo:Work };select distinct ?a, ?b where { ?uri dbp:editing ?a . ?uri dbo:director ?b . ?uri a dbo:Work };6f642ee5a00048ecaeff1c0e0412e4b6
http://dbpedia.org/ontology/ArchitecturalStructure;;;Name the architect of <A> ?;SELECT DISTINCT ?uri where { <A> dbp:architect ?uri };select distinct ?a where { ?a dbp:architect ?uri };81ed6105f8064c79a73b3ad0ab2f0dcd
http://dbpedia.org/ontology/ArchitecturalStructure;http://dbpedia.org/ontology/ArchitecturalStructure;;Name the common architecture of the <B> and <A> ?;SELECT DISTINCT ?uri where { <B> dbo:architecturalStyle ?uri . <A> dbo:architecturalStyle ?uri };select distinct ?a, ?b where { ?b dbo:architecturalStyle ?uri . ?a dbo:architecturalStyle ?uri };a57fac7c18cc43cf9acdec289160a3f6
http://dbpedia.org/ontology/Film;http://dbpedia.org/ontology/ScreenWriter|http://dbpedia.org/ontology/Writer;;Name the fictional character painted by <B> and portrayed in <A> ?;SELECT DISTINCT ?uri where { ?uri dbo:creator <B> . ?uri dbo:portrayer <A> . ?uri a dbo:FictionalCharacter };select distinct ?a, ?b where { ?uri dbo:creator ?b . ?uri dbo:portrayer ?a . ?uri a dbo:FictionalCharacter };37ea4965d2b64433a69300a0f28f5c84
;http://dbpedia.org/ontology/Film;;Name the fictional character who was in <A> and portrayer is <B>?;SELECT DISTINCT ?uri where { ?uri dbo:series <A> . ?uri dbo:portrayer <B> . ?uri a dbo:FictionalCharacter };select distinct ?a, ?b where { ?uri dbo:series ?a . ?uri dbo:portrayer ?b . ?uri a dbo:FictionalCharacter };c00fa42c4aa643d4aad94464399b60ea
http://dbpedia.org/ontology/Film;http://dbpedia.org/class/yago/Actor109765278|http://dbpedia.org/class/yago/Entertainer109616922|http://dbpedia.org/class/yago/FilmDirector110088200|http://dbpedia.org/class/yago/FilmMaker110088390;;Was <A> animated by <B>?;ASK where { <A> dbo:animator <B> };select distinct ?a, ?b where { ?a dbo:animator ?b };4afe90c0a2d24c9abb78be2dc41b3fa7
;http://dbpedia.org/class/yago/Actor109765278|http://dbpedia.org/class/yago/Entertainer109616922|http://dbpedia.org/class/yago/FilmDirector110088200|http://dbpedia.org/class/yago/FilmMaker110088390;;Was <A> animated by <B>?;ASK where { <A> dbo:animator <B> };select distinct ?a, ?b where { ?a dbo:animator ?b };a407d3e2f82d4a51b9e93485af1f0f4f
http://dbpedia.org/ontology/WrittenWork;http://dbpedia.org/ontology/Artist;;Was <A> covered by <B>?;ASK where { <A> dbp:coverArtist <B> };select distinct ?a, ?b where { ?a dbp:coverArtist ?b };e6f3d395b66f485cb8901bfbcb1c4c0c
http://dbpedia.org/class/yago/Entertainer109616922|http://dbpedia.org/ontology/MusicalArtist;http://dbpedia.org/class/yago/WikicatGuitars;;Was <A> famous for playing the <B>?;ASK where { <A> dbp:notableInstruments <B> };select distinct ?a, ?b where { ?a dbp:notableInstruments ?b };fdb525be2aca4cfda57372b41b1b6b79
http://dbpedia.org/class/yago/Actor109765278|http://dbpedia.org/class/yago/Entertainer109616922;http://dbpedia.org/ontology/WrittenWork;;Was <B> illustrated by <A>?;ASK where { <B> dbp:illustrator <A> };select distinct ?a, ?b where { ?b dbp:illustrator ?a };7d1d3175ed2b434ab6460785837338f2
http://dbpedia.org/ontology/Film;http://dbpedia.org/ontology/MusicalWork;;Was <B> released before <A>?;ASK where { <B> dbo:previousWork <A> };select distinct ?a, ?b where { ?b dbo:previousWork ?a };f6acd592b57c4dac95edb3c787a5980e
http://dbpedia.org/ontology/ArchitecturalStructure;;;was the <A> architectured by <B>?;ASK where { <A> dbo:architecturalStyle <B> };select distinct ?a, ?b where { ?a dbo:architecturalStyle ?b };db1ffdbdbf064f84a06c61655ccb183a
http://dbpedia.org/ontology/WrittenWork;http://dbpedia.org/ontology/Artist;;Was the <A> drawn <B>?;ASK where { <A> dbp:illustrator <B> };select distinct ?a, ?b where { ?a dbp:illustrator ?b };abca45aad53b4fdbaa4b40cd8f0a6490
http://dbpedia.org/ontology/WrittenWork;http://dbpedia.org/class/yago/Entertainer109616922|http://dbpedia.org/ontology/Writer;;Was the cover of <A> designed by <B>?;ASK where { <A> dbo:coverArtist <B> };select distinct ?a, ?b where { ?a dbo:coverArtist ?b };a47cf69b01104a72acb249b101f2746a
http://dbpedia.org/ontology/ComicsCreator;;;What all has been created by <A>?;SELECT DISTINCT ?uri where { ?uri dbp:creators <A> };select distinct ?a where { ?uri dbp:creators ?a };11efb4f1e7bb4a4991a7d52f98ce78ac
http://dbpedia.org/ontology/Person;;;What are some important works of <A> citizens?;SELECT DISTINCT ?uri where { ?x dbp:nationality <A> . ?x dbo:notableWork ?uri };select distinct ?a where { ?x dbp:nationality ?a . ?x dbo:notableWork ?uri };c0f69ac1ab584bbaaca5272c9dd4aa74
http://dbpedia.org/ontology/ArchitecturalStructure;;;What are the important buildings of the architect whose one of the significant building is <A>?;SELECT DISTINCT ?uri where { ?x dbo:significantBuilding <A> . ?x dbo:significantBuilding ?uri . ?x a dbo:Architect };select distinct ?a where { ?x dbo:significantBuilding ?a . ?x dbo:significantBuilding ?uri . ?x a dbo:Architect };ab45c23c549d43d290b260f9930c647e
;;;What is common between genre of <A> and purpose of <B>;SELECT DISTINCT ?uri where { <A> dbp:genre ?uri . <B> dbp:purpose ?uri };select distinct ?a, ?b where { ?a dbp:genre ?uri . ?b dbp:purpose ?uri };4ae6b12b53054ad29b07c61a48527249
http://dbpedia.org/ontology/ArchitecturalStructure;;;What is the architecture of <A> ?;SELECT DISTINCT ?uri where { <A> dbo:architecturalStyle ?uri };select distinct ?a where { ?a dbo:architecturalStyle ?uri };d3c142c23fcd445e8acfe1320c5cddfb
;;;What is the city nearest to the historic place whose architect is <A>?;SELECT DISTINCT ?uri where { ?x dbp:architect <A> . ?x dbo:nearestCity ?uri . ?x a dbo:HistoricPlace };select distinct ?a where { ?x dbp:architect ?a . ?x dbo:nearestCity ?uri . ?x a dbo:HistoricPlace };7f8414559c5f475ead1ee872da7dd371
;;;What is the game whose genre is <A>?;SELECT DISTINCT ?uri where { ?uri dbo:genre <A> . ?uri a dbo:Game };select distinct ?a where { ?uri dbo:genre ?a . ?uri a dbo:Game };a5503f4d85444a1bbe8edc89a85b5984
;;;What is the purpose of the <B> which is genere of <A>?;SELECT DISTINCT ?uri where { <B> dbp:purpose ?uri . <A> dbo:genre ?uri };select distinct ?a, ?b where { ?b dbp:purpose ?uri . ?a dbo:genre ?uri };b34ea6d0eb0e4dc9878f34a21bde3842
http://dbpedia.org/ontology/ArchitecturalStructure;;;What is the resting place of the engineer who was the architect of <A>?;SELECT DISTINCT ?uri where { <A> dbo:architect ?x . ?x dbo:restingPlace ?uri };select distinct ?a where { ?a dbo:architect ?x . ?x dbo:restingPlace ?uri };81672c09f09c4704b6188617b549a4c1
http://dbpedia.org/ontology/MusicalWork;;;What is the second track list of <A> ?;SELECT DISTINCT ?uri where { <A> dbo:subsequentWork ?uri };select distinct ?a where { ?a dbo:subsequentWork ?uri };f8fbc5bc7c8a4272bcfeae43342ee9b0
;;;What is the style of architecture of <A> ?;SELECT DISTINCT ?uri where { <A> dbo:architecturalStyle ?uri };select distinct ?a where { ?a dbo:architecturalStyle ?uri };2a11aeb11ce248cfaf63be2b6701fe9a
;;;What is the style of architecture of <A> ?;SELECT DISTINCT ?uri where { <A> dbo:architecturalStyle ?uri };select distinct ?a where { ?a dbo:architecturalStyle ?uri };0373e167503941919cb83707358aee72
http://dbpedia.org/ontology/ArchitecturalStructure;;;What is the style of architecture of <A> ?;SELECT DISTINCT ?uri where { <A> dbo:architecturalStyle ?uri };select distinct ?a where { ?a dbo:architecturalStyle ?uri };a17ff3e0133f4d449e03ef1930da70d9
http://dbpedia.org/ontology/MusicGenre;;;What is the stylistic origin of <A> ?;SELECT DISTINCT ?uri where { <A> dbo:stylisticOrigin ?uri };select distinct ?a where { ?a dbo:stylisticOrigin ?uri };d4dd2c6ad55449e2974b79ecbbf14f2c
http://dbpedia.org/ontology/Person;;;What kind of buildings were designed by <A>?;SELECT DISTINCT ?uri where { ?x dbo:architect <A> . ?x dbo:type ?uri . ?x a dbo:Building };select distinct ?a where { ?x dbo:architect ?a . ?x dbo:type ?uri . ?x a dbo:Building };4c467d0fc1fd40a199f7c5588d0aaee0
;;;What kind of games are made by <A>?;SELECT DISTINCT ?uri where { ?x dbo:publisher <A> . ?x dbp:genre ?uri . ?x a dbo:VideoGame };select distinct ?a where { ?x dbo:publisher ?a . ?x dbp:genre ?uri . ?x a dbo:VideoGame };23a0e9e271d44ba286716b46fd3eb912
;;;What kind of games does <A> games develop?;SELECT DISTINCT ?uri where { ?x dbo:developer <A> . ?x dbo:genre ?uri . ?x a dbo:VideoGame };select distinct ?a where { ?x dbo:developer ?a . ?x dbo:genre ?uri . ?x a dbo:VideoGame };7e638a07671f4e0dbd9a400eac8f5de4
http://dbpedia.org/ontology/WrittenWork;;;What subjects does the subsequent work of <A> deals with  ?;SELECT DISTINCT ?uri where { <A> dbo:subsequentWork ?x . ?x dbp:subject ?uri };select distinct ?a where { ?a dbo:subsequentWork ?x . ?x dbp:subject ?uri };0ac2d94a73f64e1181b207736b31a127
http://dbpedia.org/class/yago/Actor109765278|http://dbpedia.org/class/yago/Entertainer109616922|http://dbpedia.org/class/yago/FilmDirector110088200|http://dbpedia.org/class/yago/FilmMaker110088390;http://dbpedia.org/class/yago/Actor109765278|http://dbpedia.org/class/yago/Entertainer109616922|http://dbpedia.org/class/yago/FilmMaker110088390;;What was created by <A> and <B>?;SELECT DISTINCT ?uri where { ?uri dbo:creator <A> . ?uri dbo:creator <B> };select distinct ?a, ?b where { ?uri dbo:creator ?a . ?uri dbo:creator ?b };67455a7a7dde4d828284efb85a8ab936
http://dbpedia.org/class/yago/Actor109765278|http://dbpedia.org/class/yago/Entertainer109616922|http://dbpedia.org/class/yago/FilmDirector110088200|http://dbpedia.org/class/yago/FilmMaker110088390|http://dbpedia.org/class/yago/Editor110044879;;;What work has been directed by <A> and distributed by  <B>?;SELECT DISTINCT ?uri where { ?uri dbp:director <A> . ?uri dbp:distributor <B> . ?uri a dbo:Work };select distinct ?a, ?b where { ?uri dbp:director ?a . ?uri dbp:distributor ?b . ?uri a dbo:Work };0551936fa2424f109acea056733b00bf
http://dbpedia.org/ontology/Writer;http://dbpedia.org/ontology/Writer;;What would be the most important creation which involved both <B> and <A> ?;SELECT DISTINCT ?uri where { <B> dbo:notableWork ?uri . <A> dbo:notableWork ?uri };select distinct ?a, ?b where { ?b dbo:notableWork ?uri . ?a dbo:notableWork ?uri };2435496704084a5992c396fcba62cd33
http://dbpedia.org/ontology/TelevisionShow;http://dbpedia.org/ontology/MusicalWork;;Whcih creator of <A> also created subsequent work of <B> ?;SELECT DISTINCT ?uri where { <B> dbo:subsequentWork ?uri . <A> dbp:creator ?uri };select distinct ?a, ?b where { ?b dbo:subsequentWork ?uri . ?a dbp:creator ?uri };670aa15c90d24e1e973eaeb3581ebacd
;;;Where can I find some buildings of <A>?;SELECT DISTINCT ?uri where { ?x dbp:architecturalStyle <A> . ?x dbp:address ?uri . ?x a dbo:Building };select distinct ?a where { ?x dbp:architecturalStyle ?a . ?x dbp:address ?uri . ?x a dbo:Building };58c006275fb04301a88992b18018e5f8
http://dbpedia.org/ontology/Band;;;Where did the genres originate which can found in <A>?;SELECT DISTINCT ?uri where { <A> dbp:genre ?x . ?x dbo:stylisticOrigin ?uri };select distinct ?a where { ?a dbp:genre ?x . ?x dbo:stylisticOrigin ?uri };7bd1752d4a3843d1b75a99a3c4131114
http://dbpedia.org/ontology/Person;;;Where does the network cofounded by <A> air its shows?;SELECT DISTINCT ?uri where { ?x dbp:founder <A> . ?x dbp:broadcastArea ?uri . ?x a dbo:BroadcastNetwork };select distinct ?a where { ?x dbp:founder ?a . ?x dbp:broadcastArea ?uri . ?x a dbo:BroadcastNetwork };5e96bbf76e3e40b2a62b009a2c1e48ea
;;;Which <A> can be said as a <B>?;SELECT DISTINCT ?uri where { ?uri dbo:genre <A> . ?uri dbo:genre <B> };select distinct ?a, ?b where { ?uri dbo:genre ?a . ?uri dbo:genre ?b };d841f35943ac4a9cad0f6e33ba3a8650
http://dbpedia.org/ontology/ArchitecturalStructure;http://dbpedia.org/ontology/ArchitecturalStructure;;Which architect of <A> was also tenant of <B> /';SELECT DISTINCT ?uri where { <A> dbp:architect ?uri . <B> dbo:tenant ?uri };select distinct ?a, ?b where { ?a dbp:architect ?uri . ?b dbo:tenant ?uri };4a64f2d15b0b43d8a9e07d44a7be8966
http://dbpedia.org/ontology/Person;http://dbpedia.org/ontology/ArchitecturalStructure;;Which architect of the <B> is the branch of the <A>?;SELECT DISTINCT ?uri where { <B> dbp:architect ?uri . <A> dbp:branch ?uri };select distinct ?a, ?b where { ?b dbp:architect ?uri . ?a dbp:branch ?uri };ffe030d0d0234e8498265e9d4826ab1b
http://dbpedia.org/ontology/Person;http://dbpedia.org/class/yago/FilmDirector110088200|http://dbpedia.org/class/yago/FilmMaker110088390|http://dbpedia.org/ontology/ComicsCreator;;Which are the comics characters painted by <B> and created by  <A>?;SELECT DISTINCT ?uri where { ?uri dbo:creator <B> . ?uri dbp:creators <A> . ?uri a dbo:ComicsCharacter };select distinct ?a, ?b where { ?uri dbo:creator ?b . ?uri dbp:creators ?a . ?uri a dbo:ComicsCharacter };268bbb26a2164faf852c530fc8ae5320
http://dbpedia.org/ontology/WrittenWork;;;Which awards did the creator of <A> won ?;SELECT DISTINCT ?uri where { <A> dbo:author ?x . ?x dbo:award ?uri . ?x a dbo:ComicsCreator };select distinct ?a where { ?a dbo:author ?x . ?x dbo:award ?uri . ?x a dbo:ComicsCreator };214ff25fe3d84f69a29dc354d42a6207
http://dbpedia.org/ontology/ComicsCreator;;;Which comic characters are painted by <A>?;SELECT DISTINCT ?uri where { ?uri dbo:creator <A> . ?uri a dbo:ComicsCharacter };select distinct ?a where { ?uri dbo:creator ?a . ?uri a dbo:ComicsCharacter };f0a9f1ca14764095ae089b152e0e7f12
http://dbpedia.org/ontology/Person;;;Which comic characters were created by <A>?;SELECT DISTINCT ?uri where { ?uri dbp:creators <A> . ?uri a dbo:ComicsCharacter };select distinct ?a where { ?uri dbp:creators ?a . ?uri a dbo:ComicsCharacter };1ebfba20e07d4dceb706cb7d0e02f7d5
http://dbpedia.org/ontology/ScreenWriter|http://dbpedia.org/ontology/Writer;http://dbpedia.org/ontology/Film;;Which creation of <A> was portrayed in <B>;SELECT DISTINCT ?uri where { ?uri dbo:portrayer <B> . ?uri dbp:creator <A> };select distinct ?a, ?b where { ?uri dbo:portrayer ?b . ?uri dbp:creator ?a };fe5a0610c6e741c2a1b2f059c072dfbf
http://dbpedia.org/ontology/Film;http://dbpedia.org/ontology/MusicalWork;;Which director of <A> also released <B> ?;SELECT DISTINCT ?uri where { <B> dbp:artist ?uri . <A> dbp:director ?uri };select distinct ?a, ?b where { ?b dbp:artist ?uri . ?a dbp:director ?uri };2a96555f9e0048bbb838499c8484797b
http://dbpedia.org/class/yago/Editor110044879;;;Which fictional character is portrayed by <A>?;SELECT DISTINCT ?uri where { ?uri dbp:portrayer <A> . ?uri a dbo:FictionalCharacter };select distinct ?a where { ?uri dbp:portrayer ?a . ?uri a dbo:FictionalCharacter };8a6304978223453caa7f58e579290646
http://dbpedia.org/class/yago/Editor110044879;http://dbpedia.org/ontology/Person;;Which fictional character portrayed by <A> has <B> as family member ?;SELECT DISTINCT ?uri where { ?uri dbp:family <B> . ?uri dbp:portrayer <A> . ?uri a dbo:FictionalCharacter };select distinct ?a, ?b where { ?uri dbp:family ?b . ?uri dbp:portrayer ?a . ?uri a dbo:FictionalCharacter };d5c3a119f9f8443584725cba541904f6
